name,BCELoss,IsotonicBCE
AF-Q16763-F1-model_v4_0,0.0008726748,0.027272727
AF-Q9BXU8-F1-model_v4_0,0.86645424,0.40298507
AF-Q92904-F1-model_v4_0,0.83210516,0.31578952
AF-Q07869-F1-model_v4_0,0.80639803,0.31578952
AF-P52737-F1-model_v4_0,0.89583665,0.91818184
AF-Q96EK2-F1-model_v4_0,0.89700073,0.9611651
AF-P52788-F1-model_v4_0,0.8894119,0.77319586
AF-Q8NFM7-F1-model_v4_0,0.89304906,0.86538464
AF-Q9UKZ1-F1-model_v4_0,0.8944768,0.88372093
AF-Q8TEY5-F1-model_v4_0,0.86329216,0.33333334
AF-O43156-F1-model_v4_0,0.8933962,0.86538464
AF-Q9NRD9-F1-model_v4_0,0.8922811,0.818424
AF-A0A1B0GVZ2-F1-model_v4_0,0.90197504,0.9611651
AF-Q96P31-F1-model_v4_0,0.8981528,0.9611651
AF-Q96A35-F1-model_v4_0,0.89506036,0.88372093
AF-Q9UBG3-F1-model_v4_0,0.8876025,0.62068963
AF-Q8IYB1-F1-model_v4_0,0.0005768041,0.0
AF-E9PQX1-F1-model_v4_0,0.89178854,0.77319586
AF-A8MVS1-F1-model_v4_0,0.8979328,0.9611651
AF-Q9NUG6-F1-model_v4_0,0.89736503,0.9611651
AF-P55854-F1-model_v4_0,0.06726882,0.075630255
AF-P13010-F1-model_v4_0,0.8892077,0.77319586
AF-Q9Y4D8-F9-model_v4_0,0.89646333,0.91818184
AF-Q9UJS0-F1-model_v4_0,0.89415973,0.88372093
AF-Q5VST9-F21-model_v4_0,0.8942446,0.88372093
AF-P40121-F1-model_v4_0,0.0028354242,0.027272727
AF-Q9NPC4-F1-model_v4_0,0.8914108,0.77319586
AF-Q8TCN5-F1-model_v4_0,0.5209981,0.075630255
AF-Q01484-F6-model_v4_0,0.8903159,0.77319586
AF-Q5HYK9-F1-model_v4_0,0.8949675,0.88372093
AF-Q96SK3-F1-model_v4_0,0.89686805,0.9611651
AF-Q86SU0-F1-model_v4_0,0.8986142,0.9611651
AF-Q4V339-F1-model_v4_0,0.8630992,0.33333334
AF-P02144-F1-model_v4_0,0.0004699545,0.0
AF-O14686-F21-model_v4_0,0.89737487,0.9611651
AF-Q8N112-F1-model_v4_0,0.89802176,0.9611651
AF-Q96LB1-F1-model_v4_0,0.40252215,0.075630255
AF-Q6UWI4-F1-model_v4_0,0.8888028,0.62068963
AF-Q8NHV5-F1-model_v4_0,0.8965771,0.91818184
AF-Q5JQS5-F1-model_v4_0,0.8274332,0.31578952
AF-A0ZSE6-F1-model_v4_0,0.90019214,0.9611651
AF-Q8NC56-F1-model_v4_0,0.8941262,0.88372093
AF-Q8IWT6-F1-model_v4_0,0.88817966,0.62068963
AF-Q9P2P6-F8-model_v4_0,0.8991232,0.9611651
AF-Q6UX65-F1-model_v4_0,0.897934,0.9611651
AF-Q9HAJ7-F1-model_v4_0,0.11364167,0.075630255
AF-O75995-F1-model_v4_0,0.039327387,0.05882353
AF-Q9BZL4-F1-model_v4_0,0.8683401,0.40298507
AF-A5LHX3-F1-model_v4_0,0.00038944383,0.0
AF-P08195-F1-model_v4_0,0.8946606,0.88372093
AF-O43296-F1-model_v4_0,0.89830965,0.9611651
AF-Q9NY15-F1-model_v4_0,0.8981099,0.9611651
AF-Q9H4L5-F1-model_v4_0,0.03720838,0.05882353
AF-P52292-F1-model_v4_0,0.0019335911,0.027272727
AF-Q6DD87-F1-model_v4_0,0.8973375,0.9611651
AF-Q13946-F1-model_v4_0,0.00045088536,0.0
AF-Q96GX1-F1-model_v4_0,0.8975808,0.9611651
AF-Q8WZ42-F76-model_v4_0,0.89367574,0.86538464
AF-Q9HC35-F1-model_v4_0,0.8959565,0.91818184
AF-Q9UMS0-F1-model_v4_0,0.88447165,0.5
AF-Q13601-F1-model_v4_0,0.8908642,0.77319586
AF-Q9P218-F1-model_v4_0,0.8947847,0.88372093
AF-Q8TC36-F1-model_v4_0,0.8812226,0.40298507
AF-Q96LB3-F1-model_v4_0,0.8994867,0.9611651
AF-Q9UKN7-F6-model_v4_0,0.011611961,0.035714287
AF-Q8TE12-F1-model_v4_0,0.0897065,0.075630255
AF-Q5T4S7-F11-model_v4_0,0.89086455,0.77319586
AF-Q16527-F1-model_v4_0,0.002947488,0.027272727
AF-Q9Y4A5-F4-model_v4_0,0.84303916,0.31578952
AF-P20810-F1-model_v4_0,0.89470154,0.88372093
AF-Q9Y698-F1-model_v4_0,0.90141165,0.9611651
AF-Q9Y2J0-F1-model_v4_0,0.89327884,0.86538464
AF-O96011-F1-model_v4_0,0.89556026,0.88372093
AF-A6NK53-F1-model_v4_0,0.89452124,0.88372093
AF-Q8N4H0-F1-model_v4_0,0.89573234,0.88372093
AF-P35544-F1-model_v4_0,0.88970345,0.77319586
AF-A0A075B6K6-F1-model_v4_0,0.8431883,0.31578952
AF-Q96JG9-F9-model_v4_0,0.0004251927,0.0
AF-Q99965-F1-model_v4_0,0.89561695,0.88372093
AF-A0A286YF18-F1-model_v4_0,0.8900393,0.77319586
AF-Q9BUQ8-F1-model_v4_0,0.8892793,0.77319586
AF-O00631-F1-model_v4_0,0.90274936,0.9611651
AF-P21817-F19-model_v4_0,0.90119344,0.9611651
AF-Q8WV83-F1-model_v4_0,0.88999164,0.77319586
AF-Q8TF72-F1-model_v4_0,0.8802555,0.40298507
AF-Q86XK7-F1-model_v4_0,0.89885634,0.9611651
AF-P21817-F15-model_v4_0,0.89798945,0.9611651
AF-P01877-F1-model_v4_0,0.8965744,0.91818184
AF-Q9Y3E7-F1-model_v4_0,0.035507962,0.05882353
AF-O15084-F1-model_v4_0,0.86328626,0.33333334
AF-P62079-F1-model_v4_0,0.8944593,0.88372093
AF-P61952-F1-model_v4_0,0.89671725,0.91818184
AF-Q7Z7M9-F1-model_v4_0,0.8947009,0.88372093
AF-O95678-F1-model_v4_0,0.8978769,0.9611651
AF-Q96CB5-F1-model_v4_0,0.90416014,0.9611651
AF-Q8NFI3-F1-model_v4_0,0.8976954,0.9611651
AF-Q9UKJ1-F1-model_v4_0,0.8988095,0.9611651
AF-P0CH99-F1-model_v4_0,0.89656526,0.91818184
AF-P49913-F1-model_v4_0,0.8767377,0.40298507
AF-Q5VZY2-F1-model_v4_0,0.89075047,0.77319586
AF-Q9UQD0-F1-model_v4_0,0.89950323,0.9611651
AF-Q96SC8-F1-model_v4_0,0.0036852714,0.027272727
AF-Q86WI1-F4-model_v4_0,0.89708644,0.9611651
AF-Q9Y2G7-F1-model_v4_0,0.89782345,0.9611651
AF-Q8N4U5-F1-model_v4_0,0.87630296,0.40298507
AF-Q7Z422-F1-model_v4_0,0.88487875,0.5
AF-Q8NC60-F1-model_v4_0,0.8786869,0.40298507
AF-Q8N3J6-F1-model_v4_0,0.89739364,0.9611651
AF-Q6MZW2-F1-model_v4_0,0.89706874,0.9611651
AF-Q9UKG4-F1-model_v4_0,0.88974535,0.77319586
AF-P25788-F1-model_v4_0,0.0004143874,0.0
AF-Q9UGI8-F1-model_v4_0,0.7206655,0.075630255
AF-Q9BWW9-F1-model_v4_0,0.0010185252,0.027272727
AF-P12110-F1-model_v4_0,0.8928496,0.86538464
AF-Q9NSC7-F1-model_v4_0,0.8947336,0.88372093
AF-Q15562-F1-model_v4_0,0.89714146,0.9611651
AF-Q6ZTR5-F7-model_v4_0,0.89562017,0.88372093
AF-Q5JQD4-F1-model_v4_0,0.00047090586,0.0
AF-Q5GAN6-F1-model_v4_0,0.78709394,0.31578952
AF-Q5VST9-F22-model_v4_0,0.89572567,0.88372093
AF-O95171-F1-model_v4_0,0.00059463404,0.0
AF-Q9Y6R1-F1-model_v4_0,0.89739156,0.9611651
AF-A0FGR8-F1-model_v4_0,0.8923772,0.86538464
AF-A6NGA9-F1-model_v4_0,0.8955782,0.88372093
AF-Q9H4S2-F1-model_v4_0,0.00038938274,0.0
AF-Q9BZF3-F1-model_v4_0,0.50026107,0.075630255
AF-Q9H4I8-F1-model_v4_0,0.0007697909,0.027272727
AF-O60500-F1-model_v4_0,0.8978575,0.9611651
AF-Q15907-F1-model_v4_0,0.00041335847,0.0
AF-Q9Y242-F1-model_v4_0,0.00067010743,0.0
AF-Q07954-F16-model_v4_0,0.8969348,0.9611651
AF-Q01543-F1-model_v4_0,0.01520782,0.035714287
AF-Q9H4T2-F1-model_v4_0,0.8969864,0.9611651
AF-Q8TF62-F1-model_v4_0,0.89636093,0.91818184
AF-Q8N2S1-F1-model_v4_0,0.8967627,0.91818184
AF-P0C1S8-F1-model_v4_0,0.00046307716,0.0
AF-Q9UGT4-F1-model_v4_0,0.8974323,0.9611651
AF-Q63HK3-F1-model_v4_0,0.8935849,0.86538464
AF-P13645-F1-model_v4_0,0.89479697,0.88372093
AF-P32881-F1-model_v4_0,0.89712167,0.9611651
AF-Q99674-F1-model_v4_0,0.8966316,0.91818184
AF-P50454-F1-model_v4_0,0.87858117,0.40298507
AF-Q8NGD2-F1-model_v4_0,0.8444992,0.31578952
AF-P0DPD7-F1-model_v4_0,0.0010787412,0.027272727
AF-P62277-F1-model_v4_0,0.04568595,0.05882353
AF-O15056-F1-model_v4_0,0.8892741,0.77319586
AF-Q96AE7-F1-model_v4_0,0.8972151,0.9611651
AF-O43300-F1-model_v4_0,0.8982215,0.9611651
AF-Q9H930-F1-model_v4_0,0.893283,0.86538464
AF-Q8IVF4-F3-model_v4_0,0.8979898,0.9611651
AF-Q8NHS4-F1-model_v4_0,0.88157976,0.40298507
AF-Q9H5Q4-F1-model_v4_0,0.8920956,0.77319586
AF-Q7Z6Z7-F9-model_v4_0,0.41809726,0.075630255
AF-Q8WWH5-F1-model_v4_0,0.0036227214,0.027272727
AF-Q9Y639-F1-model_v4_0,0.893121,0.86538464
AF-Q969E2-F1-model_v4_0,0.89089644,0.77319586
AF-Q9NZJ9-F1-model_v4_0,0.84259385,0.31578952
AF-Q86YW5-F1-model_v4_0,0.899645,0.9611651
AF-Q9BTF0-F1-model_v4_0,0.18724434,0.075630255
AF-P40189-F1-model_v4_0,0.8967232,0.91818184
AF-Q6P0A1-F1-model_v4_0,0.8971541,0.9611651
AF-Q8N3R9-F1-model_v4_0,0.89287007,0.86538464
AF-Q9Y247-F1-model_v4_0,0.005447807,0.035714287
AF-Q9BYX4-F1-model_v4_0,0.8821011,0.40298507
AF-Q9UFG5-F1-model_v4_0,0.9020599,0.9611651
AF-Q6ZVK1-F1-model_v4_0,0.8841387,0.5
AF-Q63HN8-F15-model_v4_0,0.89703023,0.9611651
AF-Q12955-F11-model_v4_0,0.89803666,0.9611651
AF-Q6NXE6-F1-model_v4_0,0.027746338,0.05882353
AF-P49286-F1-model_v4_0,0.017161405,0.035714287
AF-Q9UGN5-F1-model_v4_0,0.8793776,0.40298507
AF-Q9H0C5-F1-model_v4_0,0.8823351,0.40298507
AF-P09874-F1-model_v4_0,0.8816698,0.40298507
AF-Q9GZZ6-F1-model_v4_0,0.8925838,0.86538464
AF-Q12891-F1-model_v4_0,0.8970102,0.9611651
AF-P51864-F1-model_v4_0,0.9000374,0.9611651
AF-Q68CJ6-F1-model_v4_0,0.8244056,0.31578952
AF-P23677-F1-model_v4_0,0.00040183656,0.0
AF-Q8TAF3-F1-model_v4_0,0.8571396,0.31578952
AF-P78559-F9-model_v4_0,0.78001493,0.31578952
AF-Q8TAG9-F1-model_v4_0,0.89094955,0.77319586
AF-Q7Z5L2-F1-model_v4_0,0.8998459,0.9611651
AF-Q9NRC6-F4-model_v4_0,0.8983596,0.9611651
AF-Q96ES6-F1-model_v4_0,0.8229914,0.31578952
AF-Q9UPN3-F4-model_v4_0,0.8891782,0.77319586
AF-Q9UL25-F1-model_v4_0,0.0004539343,0.0
AF-Q7Z5P9-F23-model_v4_0,0.89721847,0.9611651
AF-Q96PM9-F1-model_v4_0,0.8971607,0.9611651
AF-Q86Y22-F1-model_v4_0,0.88114816,0.40298507
AF-Q9NWH9-F1-model_v4_0,0.89715093,0.9611651
AF-Q96JK9-F1-model_v4_0,0.8979601,0.9611651
AF-O60682-F1-model_v4_0,0.0035382914,0.027272727
AF-Q6P988-F1-model_v4_0,0.8928969,0.86538464
AF-Q9H9B1-F1-model_v4_0,0.8886846,0.62068963
AF-Q14571-F2-model_v4_0,0.8923971,0.86538464
AF-Q92625-F1-model_v4_0,0.56611633,0.075630255
AF-O60353-F1-model_v4_0,0.8971663,0.9611651
AF-Q96HD9-F1-model_v4_0,0.0006891845,0.0
AF-Q5IJ48-F1-model_v4_0,0.89856744,0.9611651
AF-P08F94-F10-model_v4_0,0.8936778,0.86538464
AF-Q9Y3F1-F1-model_v4_0,0.891183,0.77319586
AF-Q9Y5U8-F1-model_v4_0,0.8991177,0.9611651
AF-Q9UFH2-F2-model_v4_0,0.89631027,0.91818184
AF-Q96M86-F7-model_v4_0,0.8700729,0.40298507
AF-Q6IAN0-F1-model_v4_0,0.37368673,0.075630255
AF-O95985-F1-model_v4_0,0.4388599,0.075630255
AF-O15018-F4-model_v4_0,0.0004626073,0.0
AF-O75362-F1-model_v4_0,0.8966497,0.91818184
AF-H3BV12-F1-model_v4_0,0.899029,0.9611651
AF-F5H4B4-F1-model_v4_0,0.9006064,0.9611651
AF-Q9H3S3-F1-model_v4_0,0.8584538,0.31578952
AF-Q96K12-F1-model_v4_0,0.89621633,0.91818184
AF-P56589-F1-model_v4_0,0.8708324,0.40298507
AF-A0A096LP55-F1-model_v4_0,0.84292316,0.31578952
AF-Q15070-F1-model_v4_0,0.89573485,0.88372093
AF-A0A0A0MS14-F1-model_v4_0,0.9024966,0.9611651
AF-Q96IX9-F1-model_v4_0,0.8984302,0.9611651
AF-O00463-F1-model_v4_0,0.8880717,0.62068963
AF-Q7Z6I6-F1-model_v4_0,0.00040736087,0.0
AF-O15239-F1-model_v4_0,0.9011677,0.9611651
AF-O95573-F1-model_v4_0,0.82711643,0.31578952
AF-Q969W3-F1-model_v4_0,0.69474643,0.075630255
AF-P37288-F1-model_v4_0,0.04818263,0.05882353
AF-Q9UBP5-F1-model_v4_0,0.8559626,0.31578952
AF-Q5T4S7-F3-model_v4_0,0.8912816,0.77319586
AF-Q496Y0-F1-model_v4_0,0.893066,0.86538464
AF-A0PJW6-F1-model_v4_0,0.7840517,0.31578952
AF-P08949-F1-model_v4_0,0.8995775,0.9611651
AF-Q9H2H9-F1-model_v4_0,0.0049747797,0.035480976
AF-Q8NHS0-F1-model_v4_0,0.8981603,0.9611651
AF-Q8WYP3-F1-model_v4_0,0.00081900286,0.027272727
AF-P04049-F1-model_v4_0,0.00038722486,0.0
AF-Q9UFH2-F16-model_v4_0,0.88789535,0.62068963
AF-A4UGR9-F11-model_v4_0,0.8978991,0.9611651
AF-Q5SGD2-F1-model_v4_0,0.23131707,0.075630255
AF-Q02509-F1-model_v4_0,0.8926967,0.86538464
AF-Q9UF83-F1-model_v4_0,0.012669738,0.035714287
AF-Q9NQX3-F1-model_v4_0,0.79939234,0.31578952
AF-Q9UMD9-F1-model_v4_0,0.88498265,0.5
AF-Q7Z5P9-F6-model_v4_0,0.896809,0.91818184
AF-P22105-F16-model_v4_0,0.8970673,0.9611651
AF-Q14642-F1-model_v4_0,0.8881846,0.62068963
AF-Q9BV99-F1-model_v4_0,0.8936327,0.86538464
AF-Q8IUH8-F1-model_v4_0,0.8980793,0.9611651
AF-Q9H479-F1-model_v4_0,0.7404456,0.075630255
AF-Q7L592-F1-model_v4_0,0.019964645,0.035714287
AF-Q8NA70-F1-model_v4_0,0.89400536,0.88372093
AF-A0A075B6V2-F1-model_v4_0,0.00058047805,0.0
AF-Q53SF7-F1-model_v4_0,0.8845194,0.5
AF-P47895-F1-model_v4_0,0.116877,0.075630255
AF-P15374-F1-model_v4_0,0.0005592883,0.0
AF-O00110-F1-model_v4_0,0.7005822,0.075630255
AF-Q16653-F1-model_v4_0,0.89492744,0.88372093
AF-Q2M3X9-F1-model_v4_0,0.8984017,0.9611651
AF-Q9Y485-F7-model_v4_0,0.8790021,0.40298507
AF-O60269-F1-model_v4_0,0.85600007,0.31578952
AF-Q96SQ5-F1-model_v4_0,0.8972551,0.9611651
AF-Q13368-F1-model_v4_0,0.8964195,0.91818184
AF-Q9H4I2-F1-model_v4_0,0.8845751,0.5
AF-O75204-F1-model_v4_0,0.89623606,0.91818184
AF-Q9HA47-F1-model_v4_0,0.0031292574,0.027272727
AF-P49411-F1-model_v4_0,0.8766528,0.40298507
AF-Q96L12-F1-model_v4_0,0.8987452,0.9611651
AF-O43293-F1-model_v4_0,0.00094595604,0.027272727
AF-O14727-F1-model_v4_0,0.89425385,0.88372093
AF-P20338-F1-model_v4_0,0.00066301547,0.0
AF-Q9BXY8-F1-model_v4_0,0.8929768,0.86538464
AF-Q99574-F1-model_v4_0,0.83910626,0.31578952
AF-Q96JH8-F1-model_v4_0,0.7358275,0.075630255
AF-Q8NBL1-F1-model_v4_0,0.89202493,0.77319586
AF-Q8IYN2-F1-model_v4_0,0.8871106,0.62068963
AF-P55058-F1-model_v4_0,0.8976961,0.9611651
AF-Q99504-F1-model_v4_0,0.56837654,0.075630255
AF-Q86UA1-F1-model_v4_0,0.88228935,0.40298507
AF-P30533-F1-model_v4_0,0.8996394,0.9611651
AF-Q7Z6Z7-F6-model_v4_0,0.8781621,0.40298507
AF-P98164-F12-model_v4_0,0.89700645,0.9611651
AF-O00570-F1-model_v4_0,0.84631234,0.31578952
AF-Q14244-F1-model_v4_0,0.90039575,0.9611651
AF-Q9BY07-F1-model_v4_0,0.897504,0.9611651
AF-Q96DB5-F1-model_v4_0,0.8964568,0.91818184
AF-Q9UIF8-F1-model_v4_0,0.8970798,0.9611651
AF-Q8WXX0-F13-model_v4_0,0.6714937,0.075630255
AF-Q9HCY8-F1-model_v4_0,0.00040007068,0.0
AF-P11532-F3-model_v4_0,0.89472634,0.88372093
AF-Q9UM21-F1-model_v4_0,0.8929956,0.86538464
AF-O15522-F1-model_v4_0,0.0024182333,0.027272727
AF-Q7RTT6-F1-model_v4_0,0.9000319,0.9611651
AF-O00459-F1-model_v4_0,0.89709085,0.9611651
AF-P46059-F1-model_v4_0,0.8919309,0.77319586
AF-Q96JT2-F1-model_v4_0,0.8795915,0.40298507
AF-P58170-F1-model_v4_0,0.852606,0.31578952
AF-Q96P65-F1-model_v4_0,0.8532052,0.31578952
AF-Q2T9L4-F1-model_v4_0,0.8971816,0.9611651
AF-Q9NXG2-F1-model_v4_0,0.86086535,0.31578952
AF-O95989-F1-model_v4_0,0.06449838,0.075630255
AF-Q13478-F1-model_v4_0,0.89858586,0.9611651
AF-Q9UPA5-F6-model_v4_0,0.89352775,0.86538464
AF-Q96LR2-F1-model_v4_0,0.89069676,0.77319586
AF-Q9UPE1-F1-model_v4_0,0.0073682177,0.035714287
AF-Q5VST9-F8-model_v4_0,0.8969678,0.9611651
AF-P56537-F1-model_v4_0,0.0006481721,0.0
AF-P0C7T5-F1-model_v4_0,0.00042738632,0.0
AF-Q8WZ42-F29-model_v4_0,0.89555496,0.88372093
AF-Q96T66-F1-model_v4_0,0.00067134085,0.0
AF-O00221-F1-model_v4_0,0.0039951727,0.027272727
AF-Q9Y240-F1-model_v4_0,0.8927076,0.86538464
AF-Q8NBQ5-F1-model_v4_0,0.8916829,0.77319586
AF-Q9BUE0-F1-model_v4_0,0.0011517127,0.027272727
AF-Q5T1H1-F6-model_v4_0,0.8987505,0.9611651
AF-Q14511-F1-model_v4_0,0.740238,0.075630255
AF-Q01954-F1-model_v4_0,0.8787856,0.40298507
AF-O60281-F4-model_v4_0,0.9032412,0.9611651
AF-Q8IWL1-F1-model_v4_0,0.88188934,0.40298507
AF-Q9NZM5-F1-model_v4_0,0.897245,0.9611651
AF-Q9UMN6-F5-model_v4_0,0.1421581,0.075630255
AF-Q8N808-F1-model_v4_0,0.8986419,0.9611651
AF-Q9BXI2-F1-model_v4_0,0.89717704,0.9611651
AF-P38159-F1-model_v4_0,0.0031778263,0.027272727
AF-Q9C005-F1-model_v4_0,0.89858633,0.9611651
AF-Q5JRC9-F1-model_v4_0,0.89878273,0.9611651
AF-A0A1B0GVY4-F1-model_v4_0,0.8988328,0.9611651
AF-A0A1B0GTK5-F1-model_v4_0,0.0026266575,0.027272727
AF-Q15772-F1-model_v4_0,0.89648557,0.91818184
AF-O43390-F1-model_v4_0,0.88626516,0.5
AF-Q14624-F1-model_v4_0,0.894591,0.88372093
AF-Q8NGX6-F1-model_v4_0,0.8871077,0.62068963
AF-P51610-F1-model_v4_0,0.8705537,0.40298507
AF-P19174-F1-model_v4_0,0.89728373,0.9611651
AF-P03923-F1-model_v4_0,0.12983829,0.075630255
AF-Q15648-F1-model_v4_0,0.8707889,0.40298507
AF-A6NE21-F1-model_v4_0,0.7716814,0.12693033
AF-P40222-F1-model_v4_0,0.90119296,0.9611651
AF-O00541-F1-model_v4_0,0.8928293,0.86538464
AF-Q7L2R6-F1-model_v4_0,0.8936171,0.86538464
AF-P43403-F1-model_v4_0,0.07438379,0.075630255
AF-Q9UL49-F1-model_v4_0,0.0029781586,0.027272727
AF-Q8NCU7-F1-model_v4_0,0.14258413,0.075630255
AF-O96008-F1-model_v4_0,0.89806443,0.9611651
AF-Q8IV01-F1-model_v4_0,0.41670862,0.075630255
AF-A0A0G2JLG4-F1-model_v4_0,0.8974194,0.9611651
AF-Q9BRG1-F1-model_v4_0,0.8934702,0.86538464
AF-P01583-F1-model_v4_0,0.8929888,0.86538464
AF-P07602-F1-model_v4_0,0.8937203,0.86538464
AF-Q70CQ2-F11-model_v4_0,0.894723,0.88372093
AF-Q6PIU1-F1-model_v4_0,0.85427463,0.31578952
AF-Q96BN6-F1-model_v4_0,0.89766496,0.9611651
AF-Q9NWW7-F1-model_v4_0,0.8956391,0.88372093
AF-Q58FG0-F1-model_v4_0,0.89735585,0.9611651
AF-P0CJ78-F1-model_v4_0,0.89532006,0.88372093
AF-Q6KC79-F6-model_v4_0,0.8825803,0.40298507
AF-Q5CZC0-F11-model_v4_0,0.899764,0.9611651
AF-P80217-F1-model_v4_0,0.8855127,0.5
AF-Q96QG7-F1-model_v4_0,0.0006556704,0.0
AF-P49662-F1-model_v4_0,0.19584367,0.075630255
AF-P83731-F1-model_v4_0,0.8885279,0.62068963
AF-O43684-F1-model_v4_0,0.8631177,0.33333334
AF-Q5SY16-F1-model_v4_0,0.8674869,0.40298507
AF-Q9BXC0-F1-model_v4_0,0.008816658,0.035714287
AF-Q5CZC0-F21-model_v4_0,0.89748853,0.9611651
AF-A0A075B6J6-F1-model_v4_0,0.88455915,0.5
AF-Q5U4P2-F1-model_v4_0,0.1763214,0.075630255
AF-Q96RW7-F4-model_v4_0,0.8983793,0.9611651
AF-Q6ZR37-F1-model_v4_0,0.0006193792,0.0
AF-Q9UN37-F1-model_v4_0,0.5982397,0.075630255
AF-Q96JB2-F1-model_v4_0,0.8941756,0.88372093
AF-Q5TBA9-F10-model_v4_0,0.8985925,0.9611651
AF-Q8NBR6-F1-model_v4_0,0.85149497,0.31578952
AF-Q96R67-F1-model_v4_0,0.8484831,0.31578952
AF-A1L168-F1-model_v4_0,0.88302886,0.40298507
AF-Q9NNZ3-F1-model_v4_0,0.9019444,0.9611651
AF-Q6ZUI0-F1-model_v4_0,0.060718685,0.075630255
AF-Q96AD5-F1-model_v4_0,0.89458627,0.88372093
AF-O15484-F1-model_v4_0,0.89337194,0.86538464
AF-P98160-F15-model_v4_0,0.8975715,0.9611651
AF-Q969N4-F1-model_v4_0,0.87525415,0.40298507
AF-P09917-F1-model_v4_0,0.89136356,0.77319586
AF-O94844-F1-model_v4_0,0.77978176,0.31578952
AF-Q14181-F1-model_v4_0,0.71975183,0.075630255
AF-P0DPF6-F1-model_v4_0,0.8989749,0.9611651
AF-Q9ULV8-F1-model_v4_0,0.80718106,0.31578952
AF-Q96EY7-F1-model_v4_0,0.8936421,0.86538464
AF-Q9BRR8-F1-model_v4_0,0.89625335,0.91818184
AF-O60858-F1-model_v4_0,0.8917261,0.77319586
AF-P09914-F1-model_v4_0,0.8944889,0.88372093
AF-Q8IVF6-F1-model_v4_0,0.89908856,0.9611651
AF-Q9ULW8-F1-model_v4_0,0.89408344,0.88372093
AF-Q8NDA2-F19-model_v4_0,0.8977349,0.9611651
AF-Q9H8Y1-F1-model_v4_0,0.7076116,0.075630255
AF-Q9H8X2-F1-model_v4_0,0.88080335,0.40298507
AF-Q9NRC6-F2-model_v4_0,0.8947196,0.88372093
AF-Q9HBI5-F1-model_v4_0,0.8931796,0.86538464
AF-Q92847-F1-model_v4_0,0.002034938,0.027272727
AF-C9J798-F1-model_v4_0,0.0011549939,0.027272727
AF-Q6ZUJ8-F1-model_v4_0,0.89566,0.88372093
AF-Q9Y620-F1-model_v4_0,0.88379467,0.5
AF-P22223-F1-model_v4_0,0.8979441,0.9611651
AF-Q8IWI9-F3-model_v4_0,0.9010678,0.9611651
AF-Q96RL1-F1-model_v4_0,0.9015369,0.9611651
AF-Q8IVF4-F1-model_v4_0,0.8842297,0.5
AF-O95377-F1-model_v4_0,0.89690775,0.9611651
AF-Q8TDX9-F5-model_v4_0,0.8972121,0.9611651
AF-Q9BXU9-F1-model_v4_0,0.8576216,0.31578952
AF-Q08629-F1-model_v4_0,0.9003647,0.9611651
AF-Q15054-F1-model_v4_0,0.6332941,0.075630255
AF-Q709C8-F11-model_v4_0,0.8934485,0.86538464
AF-P48509-F1-model_v4_0,0.8943693,0.88372093
AF-P61129-F1-model_v4_0,0.86614156,0.40298507
AF-A2RUT3-F1-model_v4_0,0.9000801,0.9611651
AF-P50502-F1-model_v4_0,0.8917797,0.77319586
AF-P47869-F1-model_v4_0,0.899903,0.9611651
AF-P62877-F1-model_v4_0,0.0006355083,0.0
AF-Q86XX4-F4-model_v4_0,0.89730316,0.9611651
AF-Q5TD94-F1-model_v4_0,0.9007736,0.9611651
AF-Q99704-F1-model_v4_0,0.00047301536,0.0
AF-Q9UBP8-F1-model_v4_0,0.2660382,0.075630255
AF-Q86XK2-F1-model_v4_0,0.8903742,0.77319586
AF-P29275-F1-model_v4_0,0.0050062733,0.035714287
AF-Q9Y2G3-F1-model_v4_0,0.8978021,0.9611651
AF-Q9NQ36-F1-model_v4_0,0.8982952,0.9611651
AF-Q8NCT1-F1-model_v4_0,0.0005888464,0.0
AF-Q07955-F1-model_v4_0,0.016750475,0.035714287
AF-Q96DX4-F1-model_v4_0,0.69151217,0.075630255
AF-A0A0J9YXQ4-F1-model_v4_0,0.0007605354,0.027272727
AF-Q5T440-F1-model_v4_0,0.8859835,0.5
AF-Q8NBA8-F1-model_v4_0,0.8823483,0.40298507
AF-Q8NGL0-F1-model_v4_0,0.8833569,0.40298507
AF-Q8NI17-F1-model_v4_0,0.89565164,0.88372093
AF-Q6IEE7-F1-model_v4_0,0.89741987,0.9611651
AF-P18433-F1-model_v4_0,0.0062547093,0.035714287
AF-Q8WXH0-F21-model_v4_0,0.8890064,0.62068963
AF-P0DPH9-F1-model_v4_0,0.89751905,0.9611651
AF-Q5JX71-F1-model_v4_0,0.8984385,0.9611651
AF-Q14114-F1-model_v4_0,0.89668196,0.91818184
AF-Q9H2X0-F1-model_v4_0,0.89718205,0.9611651
AF-Q5VUJ5-F1-model_v4_0,0.05761888,0.075630255
AF-Q9UBR5-F1-model_v4_0,0.8951282,0.88372093
AF-O60281-F5-model_v4_0,0.8903125,0.77319586
AF-P08572-F1-model_v4_0,0.89318,0.86538464
AF-Q6ZW61-F1-model_v4_0,0.0092435265,0.035714287
AF-P52732-F1-model_v4_0,0.9012295,0.9611651
AF-Q5R3K3-F1-model_v4_0,0.89607596,0.91818184
AF-A6H8Y1-F1-model_v4_0,0.89181757,0.77319586
AF-O43242-F1-model_v4_0,0.8808407,0.40298507
